,region,year,co2,co2_per_capita,population,Deaths: Outdoor air pollution,Deaths - Cause: All causes - Risk: High systolic blood pressure - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Diet high in sodium - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Diet low in whole grains - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Alcohol use - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Diet low in fruits - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Unsafe water source - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Secondhand smoke - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Low birth weight - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Child wasting - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Unsafe sex - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Diet low in nuts and seeds - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Household air pollution from solid fuels - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Diet low in vegetables - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Low physical activity - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Smoking - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: High fasting plasma glucose - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Air pollution - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: High body-mass index - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Unsafe sanitation - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: No access to handwashing facility - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Drug use - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Low bone mineral density - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Vitamin A deficiency - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Child stunting - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Discontinued breastfeeding - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Non-exclusive breastfeeding - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Iron deficiency - Sex: Both - Age: All Ages (Number),rate Deaths: Outdoor air pollution,rate Deaths - Cause: All causes - Risk: High systolic blood pressure - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Diet high in sodium - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Diet low in whole grains - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Alcohol use - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Diet low in fruits - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Unsafe water source - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Secondhand smoke - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Low birth weight - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Child wasting - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Unsafe sex - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Diet low in nuts and seeds - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Household air pollution from solid fuels - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Diet low in vegetables - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Low physical activity - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Smoking - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: High fasting plasma glucose - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Air pollution - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: High body-mass index - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Unsafe sanitation - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: No access to handwashing facility - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Drug use - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Low bone mineral density - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Vitamin A deficiency - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Child stunting - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Discontinued breastfeeding - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Non-exclusive breastfeeding - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Iron deficiency - Sex: Both - Age: All Ages (Number)
1224,Asia,2001,9259.172,2.445,3788325086,1914088,3952267,1001239,577457,873631,578050,1118730,778061,1626451,1119097,232392,226707,2704815,240141,223862,3934732,1971913,4496363,1040108,799386,467000,222447,155080,46685,260456,7398,138770,40633,50.52597009,104.3275566,26.42959559,15.24306882,23.06114127,15.25872218,29.53099258,20.53839051,42.93324789,29.54068024,6.134426025,5.984359707,71.39870361,6.338975525,5.909260555,103.8646872,52.05237025,118.6899988,27.45561631,21.10130419,12.32734756,5.871908956,4.093629677,1.232338803,6.875228342,0.195284191,3.663096404,1.072584825
1225,Asia,2002,9779.534,2.55,3835903280,1980923,4089414,1029084,602465,888749,590878,1081980,782464,1598874,1051779,250845,234963,2668293,241741,233046,4001184,2089783,4528152,1098918,765547,450043,219365,162627,42832,243147,6804,131642,38346,51.64163055,106.6088924,26.82768373,15.70594867,23.16922339,15.40388161,28.20665489,20.39842882,41.68181216,27.41933055,6.539398459,6.125362994,69.56100833,6.302061923,6.075387803,104.3087823,54.47955403,118.0465635,28.64821972,19.95741144,11.73238654,5.718731261,4.239601161,1.116607924,6.33871561,0.177376735,3.431838354,0.999660242
1226,Asia,2003,10716.11,2.76,3883141056,2052730,4197040,1052341,625146,904325,597588,1046113,782791,1568878,919149,264766,241325,2610830,240615,240997,4053992,2203191,4535741,1153134,734121,435596,215094,170915,37943,226196,6418,126095,35824,52.86261741,108.0836349,27.1002517,16.09897737,23.28849215,15.38929417,26.93986608,20.15870628,40.4022923,23.67024496,6.818346184,6.214685393,67.23500286,6.196401226,6.206238623,104.399813,56.73734145,116.8059809,29.69590812,18.9053395,11.2176198,5.539175551,4.401462567,0.977121342,5.825078119,0.16527857,3.247242327,0.922552117
1227,Asia,2004,11681.501,2.972,3930136052,2118183,4283865,1074142,643321,922718,599792,1003176,782704,1539200,867274,278386,244588,2534291,237107,247970,4094057,2296508,4522320,1200610,697612,418727,213888,177827,34891,212275,6063,121145,34225,53.89592045,109.000425,27.33091134,16.36892442,23.47801674,15.26135462,25.52522322,19.91544287,39.16403859,22.06727677,7.083368014,6.223397785,64.48354374,6.03304814,6.309450785,104.1708721,58.43329517,115.0677722,30.54881521,17.75032698,10.65426221,5.442254344,4.524703411,0.887780971,5.401212507,0.154269469,3.082463263,0.870834993
1228,Asia,2005,12522.219,3.149,3976958795,2189795,4413028,1088721,667625,936050,608142,984112,786644,1503617,816021,285723,254012,2487616,240694,259019,4144249,2397394,4547775,1255865,680241,411350,216141,187669,31172,197674,5611,115242,33540,55.06204899,110.9648912,27.37571738,16.78732505,23.53682923,15.29163442,24.74534062,19.78003898,37.80821169,20.518719,7.184459652,6.387091572,62.55071094,6.052212568,6.512991795,104.2064858,60.28209302,114.3530832,31.57852683,17.10455237,10.3433307,5.434831265,4.718907328,0.783815011,4.970481471,0.141087708,2.897741866,0.843357996
1229,Asia,2006,13363.127,3.321,4023634376,2251745,4506397,1087881,686771,944226,610776,973177,782903,1466785,769440,286449,262826,2420772,245710,267911,4131338,2449278,4539831,1303081,668938,405793,215838,194439,28535,184356,5040,108466,32185,55.96296258,111.9981733,27.03727273,17.06842461,23.46699307,15.17970926,24.18651669,19.45760789,36.45423175,19.1230099,7.119160769,6.532054741,60.16381644,6.106668177,6.658433023,102.6767746,60.87228041,112.8291136,32.38567122,16.62521833,10.08523544,5.364254796,4.832422179,0.709184715,4.58182784,0.12525989,2.695722073,0.799898723
1230,Asia,2007,14080.908,3.46,4070151228,2343093,4629932,1100485,708624,966602,616121,959777,783578,1427290,722628,282287,271843,2348702,249826,277772,4155746,2503544,4552060,1359607,656944,399412,216205,201128,25697,170368,4558,102154,30297,57.56771355,113.7533163,27.03793885,17.41026218,23.74855247,15.13754565,23.58086828,19.25181538,35.06724738,17.75432802,6.935540824,6.678941021,57.7055217,6.13800289,6.824611284,102.1029875,61.50985209,111.8400704,33.4043362,16.14053049,9.813198027,5.311964787,4.94153629,0.631352462,4.185790416,0.111986011,2.509833033,0.744370376
1231,Asia,2008,14811.211,3.598,4116490551,2462476,4798434,1128611,735604,1005720,624820,951725,793075,1395252,683406,277512,281460,2289910,254294,290483,4222639,2574670,4606305,1425736,648060,394441,218069,207363,22789,155470,4392,96892,29100,59.81978993,116.5661366,27.41682474,17.86968756,24.43149055,15.17846312,23.119815,19.26580397,33.89421117,16.6016657,6.741470594,6.837377531,55.62772395,6.177446464,7.056569095,102.5786152,62.54526685,111.8988357,34.63474487,15.74302168,9.581972681,5.297449303,5.037373399,0.553602631,3.776760764,0.106692824,2.353752518,0.706912834
1232,Asia,2009,15412.299,3.703,4162614712,2535778,4931758,1155025,756867,1020360,627232,909554,796795,1357771,641991,268737,287291,2197138,254932,300111,4256860,2622867,4596604,1481009,613932,375522,215987,207651,20381,142251,4266,91441,27861,60.91791279,118.4774076,27.74758367,18.18248991,24.51247763,15.06822138,21.85054498,19.14169471,32.61822422,15.42278218,6.455966228,6.901695686,52.78264149,6.124323716,7.209675186,102.2640887,63.01008336,110.4258818,35.5788153,14.74871067,9.021300937,5.188733883,4.988475138,0.48962014,3.417347265,0.102483662,2.196720243,0.669314888
1233,Asia,2010,16530.951,3.928,4208481106,2633128,5101886,1188998,785762,1045469,636344,887506,807342,1319402,603208,261633,297093,2124865,258867,312567,4316856,2699827,4628882,1552024,595664,363073,216388,211547,18194,131056,4198,86326,27047,62.56718122,121.2286778,28.25242576,18.67091666,24.84195541,15.1205146,21.08851098,19.18369073,31.35102586,14.33315215,6.216803483,7.059387758,50.49006866,6.151079059,7.427073857,102.5751546,64.1520523,109.9893734,36.87848326,14.15389508,8.627174291,5.141712522,5.026682898,0.432317493,3.114092631,0.099750953,2.051238863,0.642678423
1234,Asia,2011,17746.632,4.172,4254064787,2743692,5263662,1217325,815264,1068733,645708,881100,818804,1281244,563959,256379,307560,2054656,263992,324892,4371437,2799071,4670492,1630128,589053,353739,217526,217529,15784,118976,4267,81338,25942,64.49577375,123.7325303,28.61557266,19.16435317,25.12263102,15.17861228,20.71195537,19.2475677,30.11811207,13.25694432,6.026683016,7.229791162,48.29865324,6.205641268,7.63721326,102.7590603,65.79756398,109.788925,38.31930357,13.8468272,8.315317648,5.113368293,5.113438814,0.371033371,2.796760415,0.100304067,1.912006612,0.609816759
1235,Asia,2012,18456.3,4.293,4299327145,2851278,5380154,1234531,836887,1088726,651396,845968,825802,1244045,531460,250009,314523,1973277,268577,333746,4415035,2897102,4693364,1706959,559995,337260,216336,221719,12906,107666,4352,77073,24340,66.31916818,125.139442,28.71451644,19.4655343,25.32317182,15.151115,19.6767534,19.20770326,28.93580688,12.36146918,5.815072721,7.315633107,45.89734471,6.246954255,7.762749583,102.6913015,67.38500938,109.1650819,39.70293356,13.02517769,7.844483302,5.031857142,5.15706278,0.300186507,2.504252325,0.101225142,1.792675863,0.566135099
1236,Asia,2013,18714.335,4.308,4344187451,2976717,5504385,1249988,860187,1102509,656894,818321,837928,1210630,496911,249271,321032,1894660,272454,347705,4457729,3008818,4733566,1784331,534971,324578,217545,229808,9842,96448,4253,72331,23516,68.52183598,126.7068943,28.7738044,19.80087208,25.37894629,15.12121674,18.83714755,19.28848627,27.86781219,11.43852575,5.738035083,7.389920523,43.61367969,6.271690692,8.003913365,102.6136429,69.26077739,108.9632078,41.07398726,12.31463895,7.471546835,5.007725897,5.290011138,0.226555601,2.220162023,0.097900932,1.665006421,0.541321024
1237,Asia,2014,19018.802,4.334,4388547197,3072012,5608621,1262675,877574,1111824,659892,778256,848688,1159834,456250,248113,323993,1811990,274385,360264,4497286,3109811,4746886,1859581,499810,306936,219342,236848,7690,84960,4014,67018,21703,70.00065995,127.8013144,28.77205014,19.9969138,25.33467114,15.03668459,17.73379583,19.33870053,26.42865504,10.39637902,5.653647753,7.382693758,41.28906261,6.252296892,8.209185952,102.4777859,70.86197004,108.1653173,42.37349894,11.38896262,6.994022993,4.998054941,5.396956883,0.175228832,1.935948189,0.091465349,1.527111297,0.494537236
1238,Asia,2015,19135.91,4.317,4432314335,3151685,5731747,1282883,898448,1128277,668511,752510,860384,1119405,419985,247044,330063,1750206,279727,369807,4541366,3200566,4772033,1948315,472303,293775,223253,243854,6202,75220,3704,61973,20631,71.10698298,129.3172498,28.94386325,20.2704035,25.45570812,15.08266223,16.97781211,19.41161964,25.25554181,9.475523807,5.573702164,7.446741703,39.48740698,6.311082176,8.343429009,102.4603775,72.20981542,107.6645887,43.95705838,10.65590038,6.628027206,5.036939692,5.501730734,0.139926899,1.697081802,0.08356808,1.398208595,0.46546789
1239,Asia,2016,19218.166,4.294,4475437603,3199177,5883099,1311185,921328,1153571,679981,728403,875716,1048085,381931,245553,336245,1704820,285116,383460,4619194,3258410,4770171,2037885,445080,281582,226898,251346,5135,66154,3332,55610,19811,71.48299862,131.4530449,29.29735852,20.58632209,25.77560235,15.19362039,16.27557045,19.56715918,23.41860379,8.53393643,5.486681343,7.513120053,38.09281128,6.370684284,8.568100687,103.2121193,72.80651165,106.5855772,45.53487683,9.944949287,6.291719938,5.069850596,5.6161212,0.114737383,1.478157129,0.07445082,1.242560056,0.442660624
